Month,Day,Year,Temp,TimeStamp
11,18,2006,76.4,2006-11-18
11,19,2006,77.8,2006-11-19
11,20,2006,78.6,2006-11-20
11,21,2006,78.1,2006-11-21
11,22,2006,77.8,2006-11-22
11,23,2006,76.2,2006-11-23
11,24,2006,77.2,2006-11-24
11,25,2006,78.1,2006-11-25
11,26,2006,78.9,2006-11-26
11,27,2006,78.9,2006-11-27
11,28,2006,79.2,2006-11-28
11,29,2006,78.5,2006-11-29
11,30,2006,78.3,2006-11-30
12,1,2006,76.6,2006-12-01
12,2,2006,78.3,2006-12-02
12,3,2006,78.6,2006-12-03
12,4,2006,78.0,2006-12-04
12,5,2006,76.4,2006-12-05
12,6,2006,75.3,2006-12-06
12,7,2006,75.7,2006-12-07
12,8,2006,77.3,2006-12-08
12,9,2006,78.7,2006-12-09
12,10,2006,77.3,2006-12-10
12,11,2006,76.0,2006-12-11
12,12,2006,78.0,2006-12-12
12,13,2006,78.8,2006-12-13
12,14,2006,78.6,2006-12-14
12,15,2006,78.1,2006-12-15
12,16,2006,78.7,2006-12-16
12,17,2006,77.7,2006-12-17
12,18,2006,76.9,2006-12-18
12,19,2006,77.1,2006-12-19
12,20,2006,78.5,2006-12-20
12,21,2006,78.7,2006-12-21
12,22,2006,78.4,2006-12-22
12,23,2006,79.1,2006-12-23
12,24,2006,77.7,2006-12-24
12,25,2006,78.3,2006-12-25
12,26,2006,78.7,2006-12-26
12,27,2006,77.6,2006-12-27
12,28,2006,76.4,2006-12-28
12,29,2006,76.7,2006-12-29
12,30,2006,77.1,2006-12-30
12,31,2006,75.5,2006-12-31
1,1,2007,77.8,2007-01-01
1,2,2007,76.1,2007-01-02
1,3,2007,74.6,2007-01-03
1,4,2007,74.7,2007-01-04
1,5,2007,75.2,2007-01-05
1,6,2007,75.7,2007-01-06
1,7,2007,76.8,2007-01-07
1,8,2007,77.0,2007-01-08
1,9,2007,78.1,2007-01-09
1,10,2007,76.6,2007-01-10
1,11,2007,74.9,2007-01-11
1,12,2007,74.8,2007-01-12
1,13,2007,76.2,2007-01-13
1,14,2007,76.6,2007-01-14
1,15,2007,76.1,2007-01-15
1,16,2007,75.7,2007-01-16
1,17,2007,74.9,2007-01-17
1,18,2007,75.5,2007-01-18
1,19,2007,76.8,2007-01-19
1,20,2007,77.4,2007-01-20
1,21,2007,75.7,2007-01-21
1,22,2007,76.0,2007-01-22
1,23,2007,76.8,2007-01-23
1,24,2007,77.0,2007-01-24
1,25,2007,77.9,2007-01-25
1,26,2007,76.3,2007-01-26
1,27,2007,78.3,2007-01-27
1,28,2007,78.7,2007-01-28
1,29,2007,78.4,2007-01-29
1,30,2007,77.2,2007-01-30
1,31,2007,75.3,2007-01-31
2,1,2007,74.2,2007-02-01
2,2,2007,76.9,2007-02-02
2,3,2007,77.5,2007-02-03
2,4,2007,75.1,2007-02-04
2,5,2007,75.6,2007-02-05
2,6,2007,77.7,2007-02-06
2,7,2007,77.9,2007-02-07
2,8,2007,76.4,2007-02-08
2,9,2007,76.6,2007-02-09
2,10,2007,78.2,2007-02-10
2,11,2007,77.5,2007-02-11
2,12,2007,80.4,2007-02-12
2,13,2007,81.1,2007-02-13
2,14,2007,82.0,2007-02-14
2,15,2007,81.9,2007-02-15
2,16,2007,81.9,2007-02-16
2,17,2007,78.9,2007-02-17
2,18,2007,78.4,2007-02-18
2,19,2007,79.6,2007-02-19
2,20,2007,78.8,2007-02-20
2,21,2007,77.4,2007-02-21
2,22,2007,77.4,2007-02-22
2,23,2007,76.8,2007-02-23
2,24,2007,77.0,2007-02-24
2,25,2007,78.5,2007-02-25
2,26,2007,79.7,2007-02-26
2,27,2007,79.2,2007-02-27
2,28,2007,79.3,2007-02-28
3,1,2007,81.5,2007-03-01
3,2,2007,82.1,2007-03-02
3,3,2007,82.1,2007-03-03
3,4,2007,80.8,2007-03-04
3,5,2007,80.2,2007-03-05
3,6,2007,80.1,2007-03-06
3,7,2007,80.6,2007-03-07
3,8,2007,81.3,2007-03-08
3,9,2007,81.9,2007-03-09
3,10,2007,80.3,2007-03-10
3,11,2007,79.0,2007-03-11
3,12,2007,80.3,2007-03-12
3,13,2007,79.3,2007-03-13
3,14,2007,80.7,2007-03-14
3,15,2007,81.7,2007-03-15
3,16,2007,82.6,2007-03-16
3,17,2007,81.7,2007-03-17
3,18,2007,82.2,2007-03-18
3,19,2007,81.1,2007-03-19
3,20,2007,84.9,2007-03-20
3,21,2007,82.8,2007-03-21
3,22,2007,83.1,2007-03-22
3,23,2007,81.0,2007-03-23
3,24,2007,83.0,2007-03-24
3,25,2007,83.1,2007-03-25
3,26,2007,83.1,2007-03-26
3,27,2007,83.3,2007-03-27
3,28,2007,82.7,2007-03-28
3,29,2007,81.9,2007-03-29
3,30,2007,81.6,2007-03-30
3,31,2007,83.9,2007-03-31
4,1,2007,84.0,2007-04-01
4,2,2007,84.5,2007-04-02
4,3,2007,84.0,2007-04-03
4,4,2007,83.2,2007-04-04
4,5,2007,84.8,2007-04-05
4,6,2007,82.8,2007-04-06
4,7,2007,84.1,2007-04-07
4,8,2007,84.6,2007-04-08
4,9,2007,84.9,2007-04-09
4,10,2007,84.6,2007-04-10
4,11,2007,85.5,2007-04-11
4,12,2007,85.7,2007-04-12
4,13,2007,85.6,2007-04-13
4,14,2007,83.5,2007-04-14
4,15,2007,84.2,2007-04-15
4,16,2007,84.2,2007-04-16
4,17,2007,85.0,2007-04-17
4,18,2007,85.4,2007-04-18
4,19,2007,83.8,2007-04-19
4,20,2007,85.6,2007-04-20
4,21,2007,85.2,2007-04-21
4,22,2007,86.7,2007-04-22
4,23,2007,87.4,2007-04-23
4,24,2007,87.6,2007-04-24
4,25,2007,87.2,2007-04-25
4,26,2007,86.1,2007-04-26
4,27,2007,86.8,2007-04-27
4,28,2007,88.0,2007-04-28
4,29,2007,86.6,2007-04-29
4,30,2007,87.2,2007-04-30
5,1,2007,87.9,2007-05-01
5,2,2007,88.5,2007-05-02
5,3,2007,85.9,2007-05-03
5,4,2007,86.2,2007-05-04
5,5,2007,87.3,2007-05-05
5,6,2007,89.2,2007-05-06
5,7,2007,90.1,2007-05-07
5,8,2007,89.7,2007-05-08
5,9,2007,92.1,2007-05-09
5,10,2007,91.5,2007-05-10
5,11,2007,92.3,2007-05-11
5,12,2007,92.8,2007-05-12
5,13,2007,90.3,2007-05-13
5,14,2007,91.9,2007-05-14
5,15,2007,92.2,2007-05-15
5,16,2007,91.0,2007-05-16
5,17,2007,90.4,2007-05-17
5,18,2007,91.5,2007-05-18
5,19,2007,91.0,2007-05-19
5,20,2007,90.4,2007-05-20
5,21,2007,88.7,2007-05-21
5,22,2007,91.0,2007-05-22
5,23,2007,89.2,2007-05-23
5,24,2007,87.2,2007-05-24
5,25,2007,89.3,2007-05-25
5,26,2007,89.4,2007-05-26
5,27,2007,89.4,2007-05-27
5,28,2007,88.1,2007-05-28
5,29,2007,87.5,2007-05-29
5,30,2007,89.7,2007-05-30
5,31,2007,89.2,2007-05-31
6,1,2007,88.9,2007-06-01
6,2,2007,89.4,2007-06-02
6,3,2007,89.0,2007-06-03
6,4,2007,90.3,2007-06-04
6,5,2007,89.4,2007-06-05
6,6,2007,88.7,2007-06-06
6,7,2007,83.5,2007-06-07
6,8,2007,87.0,2007-06-08
6,9,2007,89.7,2007-06-09
6,10,2007,87.4,2007-06-10
6,11,2007,87.8,2007-06-11
6,12,2007,88.0,2007-06-12
6,13,2007,88.5,2007-06-13
6,14,2007,87.7,2007-06-14
6,15,2007,85.9,2007-06-15
6,16,2007,86.8,2007-06-16
6,17,2007,84.7,2007-06-17
6,18,2007,83.9,2007-06-18
6,19,2007,81.3,2007-06-19
6,20,2007,82.4,2007-06-20
6,21,2007,76.0,2007-06-21
6,22,2007,80.1,2007-06-22
6,23,2007,84.1,2007-06-23
6,24,2007,85.0,2007-06-24
6,25,2007,86.6,2007-06-25
6,26,2007,85.1,2007-06-26
6,27,2007,80.7,2007-06-27
6,28,2007,80.5,2007-06-28
6,29,2007,83.4,2007-06-29
6,30,2007,84.3,2007-06-30
7,1,2007,86.2,2007-07-01
7,2,2007,88.0,2007-07-02
7,3,2007,89.0,2007-07-03
7,4,2007,88.4,2007-07-04
7,5,2007,88.5,2007-07-05
7,6,2007,87.9,2007-07-06
7,7,2007,87.9,2007-07-07
7,8,2007,85.5,2007-07-08
7,9,2007,85.6,2007-07-09
7,10,2007,84.6,2007-07-10
7,11,2007,81.7,2007-07-11
7,12,2007,81.6,2007-07-12
7,13,2007,82.0,2007-07-13
7,14,2007,84.8,2007-07-14
7,15,2007,84.4,2007-07-15
7,16,2007,83.9,2007-07-16
7,17,2007,84.2,2007-07-17
7,18,2007,85.1,2007-07-18
7,19,2007,83.8,2007-07-19
7,20,2007,84.4,2007-07-20
7,21,2007,82.5,2007-07-21
7,22,2007,81.6,2007-07-22
7,23,2007,83.0,2007-07-23
7,24,2007,82.4,2007-07-24
7,25,2007,83.6,2007-07-25
7,26,2007,83.8,2007-07-26
7,27,2007,83.7,2007-07-27
7,28,2007,80.7,2007-07-28
7,29,2007,79.1,2007-07-29
7,30,2007,80.8,2007-07-30
7,31,2007,77.7,2007-07-31
8,1,2007,80.2,2007-08-01
8,2,2007,81.2,2007-08-02
8,3,2007,81.4,2007-08-03
8,4,2007,83.9,2007-08-04
8,5,2007,82.2,2007-08-05
8,6,2007,83.0,2007-08-06
8,7,2007,85.6,2007-08-07
8,8,2007,87.1,2007-08-08
8,9,2007,85.4,2007-08-09
8,10,2007,86.7,2007-08-10
8,11,2007,85.0,2007-08-11
8,12,2007,85.5,2007-08-12
8,13,2007,85.5,2007-08-13
8,14,2007,85.4,2007-08-14
8,15,2007,84.7,2007-08-15
8,16,2007,85.1,2007-08-16
8,17,2007,80.8,2007-08-17
8,18,2007,82.3,2007-08-18
8,19,2007,83.3,2007-08-19
8,20,2007,82.6,2007-08-20
8,21,2007,80.4,2007-08-21
8,22,2007,78.6,2007-08-22
8,23,2007,82.0,2007-08-23
8,24,2007,81.9,2007-08-24
8,25,2007,81.7,2007-08-25
8,26,2007,84.2,2007-08-26
8,27,2007,83.3,2007-08-27
8,28,2007,-99.0,2007-08-28
8,29,2007,80.1,2007-08-29
8,30,2007,80.4,2007-08-30
8,31,2007,78.9,2007-08-31
9,1,2007,81.4,2007-09-01
9,2,2007,81.9,2007-09-02
9,3,2007,83.9,2007-09-03
9,4,2007,86.3,2007-09-04
9,5,2007,82.4,2007-09-05
9,6,2007,82.8,2007-09-06
9,7,2007,85.1,2007-09-07
9,8,2007,84.5,2007-09-08
9,9,2007,83.7,2007-09-09
9,10,2007,84.6,2007-09-10
9,11,2007,84.2,2007-09-11
9,12,2007,84.4,2007-09-12
9,13,2007,84.4,2007-09-13
9,14,2007,80.4,2007-09-14
9,15,2007,82.2,2007-09-15
9,16,2007,83.0,2007-09-16
9,17,2007,80.3,2007-09-17
9,18,2007,80.8,2007-09-18
9,19,2007,84.1,2007-09-19
9,20,2007,83.3,2007-09-20
9,21,2007,83.5,2007-09-21
9,22,2007,84.7,2007-09-22
9,23,2007,85.3,2007-09-23
9,24,2007,85.4,2007-09-24
9,25,2007,86.5,2007-09-25
9,26,2007,85.2,2007-09-26
9,27,2007,80.9,2007-09-27
9,28,2007,81.5,2007-09-28
9,29,2007,82.4,2007-09-29
9,30,2007,82.9,2007-09-30
10,1,2007,82.2,2007-10-01
10,2,2007,82.9,2007-10-02
10,3,2007,83.6,2007-10-03
10,4,2007,85.6,2007-10-04
10,5,2007,85.6,2007-10-05
10,6,2007,83.9,2007-10-06
10,7,2007,83.5,2007-10-07
10,8,2007,83.9,2007-10-08
10,9,2007,82.3,2007-10-09
10,10,2007,84.1,2007-10-10
10,11,2007,82.3,2007-10-11
10,12,2007,83.2,2007-10-12
10,13,2007,83.2,2007-10-13
10,14,2007,82.0,2007-10-14
10,15,2007,82.1,2007-10-15
10,16,2007,83.3,2007-10-16
10,17,2007,83.7,2007-10-17
10,18,2007,81.7,2007-10-18
10,19,2007,82.4,2007-10-19
10,20,2007,79.9,2007-10-20
10,21,2007,79.2,2007-10-21
10,22,2007,79.4,2007-10-22
10,23,2007,78.8,2007-10-23
10,24,2007,81.6,2007-10-24
10,25,2007,81.5,2007-10-25
10,26,2007,77.7,2007-10-26
10,27,2007,78.1,2007-10-27
10,28,2007,70.6,2007-10-28
10,29,2007,75.9,2007-10-29
10,30,2007,77.4,2007-10-30
10,31,2007,81.3,2007-10-31
11,1,2007,81.4,2007-11-01
11,2,2007,79.2,2007-11-02
11,3,2007,81.5,2007-11-03
11,4,2007,77.3,2007-11-04
11,5,2007,80.7,2007-11-05
11,6,2007,81.2,2007-11-06
11,7,2007,80.4,2007-11-07
11,8,2007,81.0,2007-11-08
11,9,2007,80.3,2007-11-09
11,10,2007,80.2,2007-11-10
11,11,2007,80.3,2007-11-11
11,12,2007,79.9,2007-11-12
11,13,2007,77.9,2007-11-13
11,14,2007,77.0,2007-11-14
11,15,2007,76.0,2007-11-15
11,16,2007,76.4,2007-11-16
11,17,2007,75.2,2007-11-17
11,18,2007,74.2,2007-11-18
11,19,2007,77.7,2007-11-19
11,20,2007,76.4,2007-11-20
11,21,2007,79.1,2007-11-21
11,22,2007,78.3,2007-11-22
11,23,2007,76.1,2007-11-23
11,24,2007,74.1,2007-11-24
11,25,2007,76.6,2007-11-25
11,26,2007,76.4,2007-11-26
11,27,2007,77.3,2007-11-27
11,28,2007,79.5,2007-11-28
11,29,2007,77.3,2007-11-29
11,30,2007,75.2,2007-11-30
12,1,2007,76.9,2007-12-01
12,2,2007,76.8,2007-12-02
12,3,2007,74.4,2007-12-03
12,4,2007,77.5,2007-12-04
12,5,2007,75.8,2007-12-05
12,6,2007,75.6,2007-12-06
12,7,2007,75.2,2007-12-07
12,8,2007,77.9,2007-12-08
12,9,2007,77.5,2007-12-09
12,10,2007,76.3,2007-12-10
12,11,2007,75.9,2007-12-11
12,12,2007,77.1,2007-12-12
12,13,2007,76.2,2007-12-13
12,14,2007,76.9,2007-12-14
12,15,2007,79.3,2007-12-15
12,16,2007,78.9,2007-12-16
12,17,2007,78.8,2007-12-17
12,18,2007,74.9,2007-12-18
12,19,2007,75.6,2007-12-19
12,20,2007,78.5,2007-12-20
12,21,2007,78.8,2007-12-21
12,22,2007,77.7,2007-12-22
12,23,2007,76.3,2007-12-23
12,24,2007,75.4,2007-12-24
12,25,2007,74.6,2007-12-25
12,26,2007,74.9,2007-12-26
12,27,2007,75.7,2007-12-27
12,28,2007,76.8,2007-12-28
12,29,2007,77.4,2007-12-29
12,30,2007,77.1,2007-12-30
12,31,2007,78.1,2007-12-31
1,1,2008,76.1,2008-01-01
1,2,2008,75.6,2008-01-02
1,3,2008,76.1,2008-01-03
1,4,2008,74.3,2008-01-04
1,5,2008,76.7,2008-01-05
1,6,2008,75.6,2008-01-06
1,7,2008,75.5,2008-01-07
1,8,2008,74.4,2008-01-08
1,9,2008,75.8,2008-01-09
1,10,2008,75.9,2008-01-10
1,11,2008,74.5,2008-01-11
1,12,2008,76.0,2008-01-12
1,13,2008,75.4,2008-01-13
1,14,2008,75.0,2008-01-14
1,15,2008,74.7,2008-01-15
1,16,2008,74.8,2008-01-16
1,17,2008,75.0,2008-01-17
1,18,2008,75.5,2008-01-18
1,19,2008,74.4,2008-01-19
1,20,2008,75.3,2008-01-20
1,21,2008,78.5,2008-01-21
1,22,2008,77.8,2008-01-22
1,23,2008,76.7,2008-01-23
1,24,2008,76.5,2008-01-24
1,25,2008,77.6,2008-01-25
1,26,2008,79.4,2008-01-26
1,27,2008,78.0,2008-01-27
1,28,2008,78.1,2008-01-28
1,29,2008,78.2,2008-01-29
1,30,2008,79.3,2008-01-30
1,31,2008,80.5,2008-01-31
2,1,2008,79.9,2008-02-01
2,2,2008,79.0,2008-02-02
2,3,2008,80.0,2008-02-03
2,4,2008,79.9,2008-02-04
2,5,2008,77.7,2008-02-05
2,6,2008,77.7,2008-02-06
2,7,2008,79.6,2008-02-07
2,8,2008,80.7,2008-02-08
2,9,2008,81.1,2008-02-09
2,10,2008,81.0,2008-02-10
2,11,2008,81.5,2008-02-11
2,12,2008,81.4,2008-02-12
2,13,2008,81.2,2008-02-13
2,14,2008,79.3,2008-02-14
2,15,2008,78.5,2008-02-15
2,16,2008,78.7,2008-02-16
2,17,2008,77.2,2008-02-17
2,18,2008,77.2,2008-02-18
2,19,2008,76.4,2008-02-19
2,20,2008,79.7,2008-02-20
2,21,2008,79.2,2008-02-21
2,22,2008,77.9,2008-02-22
2,23,2008,78.0,2008-02-23
2,24,2008,76.5,2008-02-24
2,25,2008,76.9,2008-02-25
2,26,2008,76.6,2008-02-26
2,27,2008,78.3,2008-02-27
2,28,2008,78.6,2008-02-28
2,29,2008,79.8,2008-02-29
3,1,2008,79.8,2008-03-01
3,2,2008,80.1,2008-03-02
3,3,2008,77.6,2008-03-03
3,4,2008,77.5,2008-03-04
3,5,2008,78.9,2008-03-05
3,6,2008,78.6,2008-03-06
3,7,2008,78.1,2008-03-07
3,8,2008,77.9,2008-03-08
3,9,2008,78.3,2008-03-09
3,10,2008,79.7,2008-03-10
3,11,2008,79.1,2008-03-11
3,12,2008,79.2,2008-03-12
3,13,2008,78.9,2008-03-13
3,14,2008,78.5,2008-03-14
3,15,2008,81.4,2008-03-15
3,16,2008,81.5,2008-03-16
3,17,2008,81.9,2008-03-17
3,18,2008,82.7,2008-03-18
3,19,2008,83.2,2008-03-19
3,20,2008,80.4,2008-03-20
3,21,2008,76.4,2008-03-21
3,22,2008,79.0,2008-03-22
3,23,2008,82.2,2008-03-23
3,24,2008,79.9,2008-03-24
3,25,2008,80.7,2008-03-25
3,26,2008,81.2,2008-03-26
3,27,2008,83.4,2008-03-27
3,28,2008,82.3,2008-03-28
3,29,2008,82.3,2008-03-29
3,30,2008,82.1,2008-03-30
3,31,2008,81.8,2008-03-31
4,1,2008,83.2,2008-04-01
4,2,2008,83.5,2008-04-02
4,3,2008,83.5,2008-04-03
4,4,2008,83.2,2008-04-04
4,5,2008,82.9,2008-04-05
4,6,2008,82.0,2008-04-06
4,7,2008,83.2,2008-04-07
4,8,2008,80.8,2008-04-08
4,9,2008,81.7,2008-04-09
4,10,2008,82.9,2008-04-10
4,11,2008,83.8,2008-04-11
4,12,2008,83.8,2008-04-12
4,13,2008,83.9,2008-04-13
4,14,2008,84.8,2008-04-14
4,15,2008,84.5,2008-04-15
4,16,2008,84.7,2008-04-16
4,17,2008,84.8,2008-04-17
4,18,2008,86.7,2008-04-18
4,19,2008,86.0,2008-04-19
4,20,2008,87.5,2008-04-20
4,21,2008,86.5,2008-04-21
4,22,2008,86.4,2008-04-22
4,23,2008,86.8,2008-04-23
4,24,2008,85.7,2008-04-24
4,25,2008,85.6,2008-04-25
4,26,2008,85.9,2008-04-26
4,27,2008,87.0,2008-04-27
4,28,2008,87.1,2008-04-28
4,29,2008,88.4,2008-04-29
4,30,2008,89.1,2008-04-30
5,1,2008,91.3,2008-05-01
5,2,2008,90.7,2008-05-02
5,3,2008,90.8,2008-05-03
5,4,2008,89.2,2008-05-04
5,5,2008,90.6,2008-05-05
5,6,2008,89.9,2008-05-06
5,7,2008,89.1,2008-05-07
5,8,2008,87.8,2008-05-08
5,9,2008,88.6,2008-05-09
5,10,2008,88.6,2008-05-10
5,11,2008,89.4,2008-05-11
5,12,2008,88.9,2008-05-12
5,13,2008,90.6,2008-05-13
5,14,2008,89.5,2008-05-14
5,15,2008,91.1,2008-05-15
5,16,2008,91.7,2008-05-16
5,17,2008,92.3,2008-05-17
5,18,2008,93.2,2008-05-18
5,19,2008,91.9,2008-05-19
5,20,2008,90.5,2008-05-20
5,21,2008,88.0,2008-05-21
5,22,2008,86.6,2008-05-22
5,23,2008,87.8,2008-05-23
5,24,2008,89.3,2008-05-24
5,25,2008,88.8,2008-05-25
5,26,2008,87.7,2008-05-26
5,27,2008,90.2,2008-05-27
5,28,2008,89.4,2008-05-28
5,29,2008,90.0,2008-05-29
5,30,2008,88.9,2008-05-30
5,31,2008,87.2,2008-05-31
6,1,2008,87.0,2008-06-01
6,2,2008,88.0,2008-06-02
6,3,2008,87.7,2008-06-03
6,4,2008,86.8,2008-06-04
6,5,2008,91.0,2008-06-05
6,6,2008,89.5,2008-06-06
6,7,2008,88.3,2008-06-07
6,8,2008,86.2,2008-06-08
6,9,2008,88.2,2008-06-09
6,10,2008,88.1,2008-06-10
6,11,2008,86.8,2008-06-11
6,12,2008,85.5,2008-06-12
6,13,2008,86.9,2008-06-13
6,14,2008,87.0,2008-06-14
6,15,2008,90.2,2008-06-15
6,16,2008,89.3,2008-06-16
6,17,2008,89.9,2008-06-17
6,18,2008,88.2,2008-06-18
6,19,2008,89.2,2008-06-19
6,20,2008,88.7,2008-06-20
6,21,2008,86.4,2008-06-21
6,22,2008,85.3,2008-06-22
6,23,2008,87.9,2008-06-23
6,24,2008,87.3,2008-06-24
6,25,2008,84.8,2008-06-25
6,26,2008,85.0,2008-06-26
6,27,2008,86.8,2008-06-27
6,28,2008,85.0,2008-06-28
6,29,2008,85.4,2008-06-29
6,30,2008,89.1,2008-06-30
7,1,2008,86.4,2008-07-01
7,2,2008,87.9,2008-07-02
7,3,2008,86.9,2008-07-03
7,4,2008,87.1,2008-07-04
7,5,2008,87.3,2008-07-05
7,6,2008,85.6,2008-07-06
7,7,2008,84.9,2008-07-07
7,8,2008,87.6,2008-07-08
7,9,2008,85.3,2008-07-09
7,10,2008,84.8,2008-07-10
7,11,2008,87.1,2008-07-11
7,12,2008,86.9,2008-07-12
7,13,2008,87.3,2008-07-13
7,14,2008,87.2,2008-07-14
7,15,2008,86.9,2008-07-15
7,16,2008,86.5,2008-07-16
7,17,2008,87.2,2008-07-17
7,18,2008,86.5,2008-07-18
7,19,2008,86.9,2008-07-19
7,20,2008,86.4,2008-07-20
7,21,2008,86.6,2008-07-21
7,22,2008,86.7,2008-07-22
7,23,2008,86.9,2008-07-23
7,24,2008,84.3,2008-07-24
7,25,2008,84.3,2008-07-25
7,26,2008,84.2,2008-07-26
7,27,2008,80.8,2008-07-27
7,28,2008,82.7,2008-07-28
7,29,2008,85.7,2008-07-29
7,30,2008,85.3,2008-07-30
7,31,2008,87.6,2008-07-31
8,1,2008,85.5,2008-08-01
8,2,2008,84.8,2008-08-02
8,3,2008,83.6,2008-08-03
8,4,2008,83.5,2008-08-04
8,5,2008,85.6,2008-08-05
8,6,2008,86.6,2008-08-06
8,7,2008,85.7,2008-08-07
8,8,2008,80.2,2008-08-08
8,9,2008,82.1,2008-08-09
8,10,2008,84.2,2008-08-10
8,11,2008,87.1,2008-08-11
8,12,2008,85.6,2008-08-12
8,13,2008,86.8,2008-08-13
8,14,2008,83.8,2008-08-14
8,15,2008,83.8,2008-08-15
8,16,2008,83.6,2008-08-16
8,17,2008,82.4,2008-08-17
8,18,2008,82.2,2008-08-18
8,19,2008,82.7,2008-08-19
8,20,2008,82.3,2008-08-20
8,21,2008,83.1,2008-08-21
8,22,2008,84.4,2008-08-22
8,23,2008,84.7,2008-08-23
8,24,2008,86.2,2008-08-24
8,25,2008,84.9,2008-08-25
8,26,2008,84.8,2008-08-26
8,27,2008,84.8,2008-08-27
8,28,2008,84.8,2008-08-28
8,29,2008,84.6,2008-08-29
8,30,2008,84.5,2008-08-30
8,31,2008,83.9,2008-08-31
9,1,2008,82.1,2008-09-01
9,2,2008,84.8,2008-09-02
9,3,2008,83.8,2008-09-03
9,4,2008,85.0,2008-09-04
9,5,2008,85.6,2008-09-05
9,6,2008,81.8,2008-09-06
9,7,2008,83.6,2008-09-07
9,8,2008,81.5,2008-09-08
9,9,2008,82.0,2008-09-09
9,10,2008,82.8,2008-09-10
9,11,2008,85.5,2008-09-11
9,12,2008,85.0,2008-09-12
9,13,2008,86.3,2008-09-13
9,14,2008,85.7,2008-09-14
9,15,2008,86.0,2008-09-15
9,16,2008,86.5,2008-09-16
9,17,2008,86.8,2008-09-17
9,18,2008,86.4,2008-09-18
9,19,2008,85.8,2008-09-19
9,20,2008,82.0,2008-09-20
9,21,2008,82.8,2008-09-21
9,22,2008,85.7,2008-09-22
9,23,2008,86.1,2008-09-23
9,24,2008,-99.0,2008-09-24
9,25,2008,82.8,2008-09-25
9,26,2008,85.3,2008-09-26
9,27,2008,85.5,2008-09-27
9,28,2008,84.2,2008-09-28
9,29,2008,82.1,2008-09-29
9,30,2008,83.2,2008-09-30
10,1,2008,84.3,2008-10-01
10,2,2008,84.3,2008-10-02
10,3,2008,83.8,2008-10-03
10,4,2008,82.7,2008-10-04
10,5,2008,84.1,2008-10-05
10,6,2008,83.8,2008-10-06
10,7,2008,84.8,2008-10-07
10,8,2008,84.9,2008-10-08
10,9,2008,84.4,2008-10-09
10,10,2008,83.0,2008-10-10
10,11,2008,82.1,2008-10-11
10,12,2008,78.5,2008-10-12
10,13,2008,79.5,2008-10-13
10,14,2008,79.1,2008-10-14
10,15,2008,81.7,2008-10-15
10,16,2008,78.4,2008-10-16
10,17,2008,81.0,2008-10-17
10,18,2008,80.8,2008-10-18
10,19,2008,82.2,2008-10-19
10,20,2008,79.1,2008-10-20
10,21,2008,77.1,2008-10-21
10,22,2008,75.6,2008-10-22
10,23,2008,79.1,2008-10-23
10,24,2008,77.2,2008-10-24
10,25,2008,80.2,2008-10-25
10,26,2008,79.1,2008-10-26
10,27,2008,78.8,2008-10-27
10,28,2008,77.1,2008-10-28
10,29,2008,76.8,2008-10-29
10,30,2008,76.5,2008-10-30
10,31,2008,79.3,2008-10-31
11,1,2008,77.3,2008-11-01
11,2,2008,77.2,2008-11-02
11,3,2008,78.3,2008-11-03
11,4,2008,77.3,2008-11-04
11,5,2008,77.1,2008-11-05
11,6,2008,77.1,2008-11-06
11,7,2008,77.5,2008-11-07
11,8,2008,79.8,2008-11-08
11,9,2008,79.3,2008-11-09
11,10,2008,77.2,2008-11-10
11,11,2008,78.4,2008-11-11
11,12,2008,76.7,2008-11-12
11,13,2008,75.6,2008-11-13
11,14,2008,75.6,2008-11-14
11,15,2008,77.1,2008-11-15
11,16,2008,81.2,2008-11-16
11,17,2008,78.7,2008-11-17
11,18,2008,79.3,2008-11-18
11,19,2008,80.0,2008-11-19
11,20,2008,81.3,2008-11-20
11,21,2008,78.3,2008-11-21
11,22,2008,75.8,2008-11-22
11,23,2008,76.5,2008-11-23
11,24,2008,78.7,2008-11-24
11,25,2008,76.6,2008-11-25
11,26,2008,75.6,2008-11-26
11,27,2008,74.1,2008-11-27
11,28,2008,75.9,2008-11-28
11,29,2008,77.3,2008-11-29
11,30,2008,78.9,2008-11-30
12,1,2008,80.3,2008-12-01
12,2,2008,77.7,2008-12-02
12,3,2008,76.6,2008-12-03
12,4,2008,76.7,2008-12-04
12,5,2008,78.0,2008-12-05
12,6,2008,76.9,2008-12-06
12,7,2008,77.6,2008-12-07
12,8,2008,78.1,2008-12-08
12,9,2008,76.2,2008-12-09
12,10,2008,77.6,2008-12-10
12,11,2008,77.4,2008-12-11
12,12,2008,77.5,2008-12-12
12,13,2008,78.1,2008-12-13
12,14,2008,78.1,2008-12-14
12,15,2008,78.3,2008-12-15
12,16,2008,77.9,2008-12-16
12,17,2008,79.3,2008-12-17
12,18,2008,79.1,2008-12-18
12,19,2008,77.1,2008-12-19
12,20,2008,77.2,2008-12-20
12,21,2008,75.5,2008-12-21
12,22,2008,77.3,2008-12-22
12,23,2008,77.7,2008-12-23
12,24,2008,77.3,2008-12-24
12,25,2008,76.6,2008-12-25
12,26,2008,78.1,2008-12-26
12,27,2008,75.4,2008-12-27
12,28,2008,75.3,2008-12-28
12,29,2008,74.7,2008-12-29
12,30,2008,74.9,2008-12-30
12,31,2008,76.1,2008-12-31
1,1,2009,73.9,2009-01-01
